LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
12, 1.0, 118949.0, 1605632, 1.0, 118961.0, 1703936, 255.0, 118975.0, 113664, -3275.0, 118727.0, 1605632, -3275.0, 104370.0, 147384, 38880.0, 119103.0, 100367,
13, 1.0, 41727.0, 663552, 1.0, 41712.0, 41472, 4607.0, 41726.0, 432, -3275.0, 36564.0, 155576, -524.0, -1.0, 4608, 41741.0, 41749.0, 144,
14, 1.0, 225445.0, 3211264, 1.0, 225457.0, 3407872, 511.0, 225471.0, 113664, -3275.0, 225003.0, 3211264, -3275.0, 211902.0, 343884, 73696.0, 225599.0, 100367,
15, 1.0, 41727.0, 663552, 1.0, 41712.0, 41472, 4607.0, 41726.0, 432, -3275.0, 36564.0, 155576, -524.0, -1.0, 4608, 41741.0, 41749.0, 144,
16, 1.0, 225445.0, 3211264, 1.0, 225457.0, 3407872, 511.0, 225471.0, 113664, -3275.0, 225003.0, 3211264, -3275.0, 211902.0, 343884, 73696.0, 225599.0, 100367,
17, 1.0, 41727.0, 663552, 1.0, 41712.0, 41472, 4607.0, 41726.0, 432, -3275.0, 36564.0, 155576, -524.0, -1.0, 4608, 41741.0, 41749.0, 144,
18, 1.0, 225445.0, 3211264, 1.0, 225457.0, 3407872, 511.0, 225471.0, 113664, -3275.0, 225003.0, 3211264, -3275.0, 211902.0, 343884, 73696.0, 225599.0, 100367,
19, 1.0, 41727.0, 663552, 1.0, 41712.0, 41472, 4607.0, 41726.0, 432, -3275.0, 36564.0, 155576, -524.0, -1.0, 4608, 41741.0, 41749.0, 144,
20, 1.0, 225445.0, 3211264, 1.0, 225457.0, 3407872, 511.0, 225471.0, 113664, -3275.0, 225003.0, 3211264, -3275.0, 211902.0, 343884, 73696.0, 225599.0, 100367,
21, 1.0, 41727.0, 663552, 1.0, 41712.0, 41472, 4607.0, 41726.0, 432, -3275.0, 36564.0, 155576, -524.0, -1.0, 4608, 41741.0, 41749.0, 144,
22, 1.0, 225445.0, 3211264, 1.0, 225457.0, 3407872, 511.0, 225471.0, 113664, -3275.0, 225003.0, 3211264, -3275.0, 211902.0, 343884, 73696.0, 225599.0, 100367,
23, 1.0, 16474.0, 225792, 1.0, 18522.0, 18432, 4607.0, 18536.0, 177, -3275.0, 11448.0, 155251, -524.0, -1.0, 4608, 18551.0, 18554.0, 49,
24, 1.0, 138722.0, 1605632, 1.0, 138737.0, 2097152, 511.0, 138751.0, 58368, -2555.0, -1.0, 25088, -3275.0, 137106.0, 695942, 90497.0, 139839.0, 50191,
25, 1.0, 9224.0, 82944, 1.0, 9216.0, 9216, 9222.0, 9230.0, 41, -3275.0, 7965.0, 76800, -983.0, -1.0, 9216, 9245.0, 9245.0, 9,
26, 1.0, 269794.0, 3211264, 1.0, 269809.0, 4194304, 1023.0, 269823.0, 58368, -3275.0, 268702.0, 3211264, -3275.0, 266642.0, 2079634, 176001.0, 270911.0, 50191,
